concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Rodeiro;88237;58223;ES1120008.0225;UA320;6.954961115;UA300;2315.514916;88307.0;ES1120008.0225;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2315.514916;
Rodeiro;88238;58223;ES1120008.0225;UA320;6.954961115;UA300;2315.514916;88305.0;ES1120008.0225;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2315.514916;
Rodeiro;88239;58223;ES1120008.0225;UA320;6.954961115;UA300;2315.514916;88306.0;ES1120008.0225;5;V;4030;4030;;Queirogais secos europeos;2315.514916;
Rodeiro;88328;58277;ES1120008.0284;UA320;24.93271588;UA300;4758.163497;88396.0;ES1120008.0284;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;4758.163497;
Rodeiro;88329;58277;ES1120008.0284;UA320;24.93271588;UA300;4758.163497;88397.0;ES1120008.0284;5;V;4030;4030;;Queirogais secos europeos;4758.163497;
Rodeiro;88330;58277;ES1120008.0284;UA320;24.93271588;UA300;4758.163497;88398.0;ES1120008.0284;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;4758.163497;
