concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Viveiro;102003;68953;ES1120015.2123;UA230;197.6995491;UA200;21330.5123;102071.0;ES1120015.2123;5;P;7130;7130;;Turbeiras de cobertor (* para turbeiras activas);21330.5123;
Viveiro;102004;68953;ES1120015.2123;UA230;197.6995491;UA200;21330.5123;102072.0;ES1120015.2123;5;V;7140;7140;;Turbeiras de transición e inllós;21330.5123;
Viveiro;102007;68915;ES1120015.2125;UA420;52.42007605;UA400;5416.755049;102076.0;ES1120015.2125;1;V;9380;9380;;Bosques de Ilex aquifolium;5416.755049;
Viveiro;102008;68915;ES1120015.2125;UA420;52.42007605;UA400;5416.755049;102075.0;ES1120015.2125;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;5416.755049;
Viveiro;102041;67769;ES1120015.2140;UA420;30.49030777;UA400;4810.645201;102109.0;ES1120015.2140;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;4810.645201;
Viveiro;102042;67769;ES1120015.2140;UA420;30.49030777;UA400;4810.645201;102110.0;ES1120015.2140;1;V;9380;9380;;Bosques de Ilex aquifolium;4810.645201;
Viveiro;102043;67770;ES1120015.2141;UA631;14.76098905;UA600;3286.03531;102111.0;ES1120015.2141;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;3286.03531;
Viveiro;102051;68756;ES1120015.2147;UA631;56.41492042;UA600;4251.516041;102119.0;ES1120015.2147;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;4251.516041;
Viveiro;102216;68916;ES1120015.2210;UA630;240.3816038;UA600;21442.98849;102284.0;ES1120015.2210;1;S;7110*;7110;X;Turbeiras altas activas;21442.98849;
Viveiro;102217;68916;ES1120015.2210;UA630;240.3816038;UA600;21442.98849;102285.0;ES1120015.2210;2;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;21442.98849;
Viveiro;102915;68951;ES1120015.2442;UA630;304.1990454;UA600;22785.0688;102983.0;ES1120015.2442;1;S;7110*;7110;X;Turbeiras altas activas;22785.0688;
Viveiro;102916;68951;ES1120015.2442;UA630;304.1990454;UA600;22785.0688;102984.0;ES1120015.2442;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;22785.0688;
Viveiro;105789;68878;ES1120015.3381;UA220;0.159873247;UA200;2286.414206;105857.0;ES1120015.3381;5;P;3260;3260;;Ríos dos pisos basal a montano;2286.414206;
Viveiro;105790;68878;ES1120015.3381;UA220;0.159873247;UA200;2286.414206;105858.0;ES1120015.3381;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2286.414206;
Viveiro;105791;68878;ES1120015.3381;UA220;0.159873247;UA200;2286.414206;105859.0;ES1120015.3381;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2286.414206;
Viveiro;105869;68875;ES1120015.3412;UA220;0.183433072;UA200;2623.020406;105937.0;ES1120015.3412;5;P;3260;3260;;Ríos dos pisos basal a montano;2623.020406;
Viveiro;105870;68875;ES1120015.3412;UA220;0.183433072;UA200;2623.020406;105938.0;ES1120015.3412;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2623.020406;
Viveiro;105871;68875;ES1120015.3412;UA220;0.183433072;UA200;2623.020406;105939.0;ES1120015.3412;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2623.020406;
Viveiro;105979;68930;ES1120015.3451;UA230;188.0226933;UA200;29843.41449;106048.0;ES1120015.3451;1;V;3160;3160;;Lagos e charcas distróficos naturais;29843.41449;
Viveiro;105980;68930;ES1120015.3451;UA230;188.0226933;UA200;29843.41449;106047.0;ES1120015.3451;5;P;7130*;7130;X;Turbeiras de cobertor (* para turbeiras activas);29843.41449;
Viveiro;105995;68931;ES1120015.3456;UA270;11.00835708;UA200;3043.09681;106065.0;ES1120015.3456;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;3043.09681;
Viveiro;105996;68931;ES1120015.3456;UA270;11.00835708;UA200;3043.09681;106070.0;ES1120015.3456;1;V;7110*;7110;X;Turbeiras altas activas;3043.09681;
Viveiro;105997;68931;ES1120015.3456;UA270;11.00835708;UA200;3043.09681;106069.0;ES1120015.3456;1;V;7110*;7110;X;Turbeiras altas activas;3043.09681;
Viveiro;105998;68931;ES1120015.3456;UA270;11.00835708;UA200;3043.09681;106068.0;ES1120015.3456;1;V;7110*;7110;X;Turbeiras altas activas;3043.09681;
Viveiro;105999;68931;ES1120015.3456;UA270;11.00835708;UA200;3043.09681;106066.0;ES1120015.3456;1;V;7110*;7110;X;Turbeiras altas activas;3043.09681;
Viveiro;106000;68931;ES1120015.3456;UA270;11.00835708;UA200;3043.09681;106064.0;ES1120015.3456;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;3043.09681;
Viveiro;106001;68931;ES1120015.3456;UA270;11.00835708;UA200;3043.09681;106063.0;ES1120015.3456;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;3043.09681;
Viveiro;106002;68931;ES1120015.3456;UA270;11.00835708;UA200;3043.09681;106067.0;ES1120015.3456;1;V;6230*;6230;X;Formacións herbáceas con Nardus;3043.09681;
