concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Capela; A;29221;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29299;ES1110013.0358;1;V;7110*;7110;X;Turbeiras altas activas;7138.20758
Capela; A;29222;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29300;ES1110013.0358;1;V;7140;7140;;Turbeiras de transición e inllós;7138.20758
Capela; A;29223;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29302;ES1110013.0358;1;V;3160;3160;;Lagos e charcas distróficos naturais;7138.20758
Capela; A;29224;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29304;ES1110013.0358;1;S;3260;3260;;Ríos dos pisos basal a montano;7138.20758
Capela; A;29225;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29305;ES1110013.0358;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;7138.20758
Capela; A;29226;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29307;ES1110013.0358;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;7138.20758
Capela; A;29227;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29301;ES1110013.0358;1;V;3130;3130;;Augas oligotróficas ou mesotróficas;7138.20758
Capela; A;29228;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29298;ES1110013.0358;1;V;7110*;7110;X;Turbeiras altas activas;7138.20758
Capela; A;29229;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29306;ES1110013.0358;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;7138.20758
Capela; A;29230;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29296;ES1110013.0358;2;V;6410;6410;;Prados con Molinia;7138.20758
Capela; A;29231;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29295;ES1110013.0358;1;V;7110*;7110;X;Turbeiras altas activas;7138.20758
Capela; A;29232;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29289;ES1110013.0358;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;7138.20758
Capela; A;29233;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29294;ES1110013.0358;2;V;6230*;6230;X;Formacións herbáceas con Nardus;7138.20758
Capela; A;29234;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29303;ES1110013.0358;1;V;7120;7120;;Turbeiras altas degradadas;7138.20758
Capela; A;29235;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29293;ES1110013.0358;1;V;7110*;7110;X;Turbeiras altas activas;7138.20758
Capela; A;29236;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29292;ES1110013.0358;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;7138.20758
Capela; A;29237;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29291;ES1110013.0358;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;7138.20758
Capela; A;29238;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29290;ES1110013.0358;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;7138.20758
Capela; A;29239;25738;ES1110013.0358;UA270;45.67855284;UA200;7138.20758;29297;ES1110013.0358;1;V;7110*;7110;X;Turbeiras altas activas;7138.20758
Capela; A;29240;25185;ES1110013.0359;UA240;12.7750445;UA200;8476.617985;29315;ES1110013.0359;4;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;8476.617985
Capela; A;29241;25185;ES1110013.0359;UA240;12.7750445;UA200;8476.617985;29316;ES1110013.0359;1;V;7140;7140;;Turbeiras de transición e inllós;8476.617985
Capela; A;29242;25185;ES1110013.0359;UA240;12.7750445;UA200;8476.617985;29314;ES1110013.0359;1;V;6410;6410;;Prados con Molinia;8476.617985
Capela; A;29243;25185;ES1110013.0359;UA240;12.7750445;UA200;8476.617985;29313;ES1110013.0359;1;V;6230*;6230;X;Formacións herbáceas con Nardus;8476.617985
