concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Foz;93132;63227;ES1120013.0308;UA531;8.194798475;UA500;1853.254408;93200.0;ES1120013.0308;1;S;6410;6410;;Prados con Molinia;1853.254408;
Foz;93133;63227;ES1120013.0308;UA531;8.194798475;UA500;1853.254408;93199.0;ES1120013.0308;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1853.254408;
Foz;93134;63227;ES1120013.0308;UA531;8.194798475;UA500;1853.254408;93197.0;ES1120013.0308;1;V;6510;6510;;Prados de sega de baixa altitude;1853.254408;
Foz;93135;63227;ES1120013.0308;UA531;8.194798475;UA500;1853.254408;93198.0;ES1120013.0308;1;S;3260;3260;;Ríos dos pisos basal a montano;1853.254408;
Foz;93142;63161;ES1120013.0311;UA631;53.97223699;UA600;5897.208281;93210.0;ES1120013.0311;1;S;4030;4030;;Queirogais secos europeos;5897.208281;
Foz;93143;63161;ES1120013.0311;UA631;53.97223699;UA600;5897.208281;93214.0;ES1120013.0311;1;S;6510;6510;;Prados de sega de baixa altitude;5897.208281;
Foz;93144;63161;ES1120013.0311;UA631;53.97223699;UA600;5897.208281;93213.0;ES1120013.0311;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;5897.208281;
Foz;93145;63161;ES1120013.0311;UA631;53.97223699;UA600;5897.208281;93212.0;ES1120013.0311;1;S;8310;8310;;Covas non explotadas polo turismo;5897.208281;
Foz;93146;63161;ES1120013.0311;UA631;53.97223699;UA600;5897.208281;93211.0;ES1120013.0311;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;5897.208281;
Foz;93160;63166;ES1120013.0321;UA220;1.23577706;UA200;3446.527167;93229.0;ES1120013.0321;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;3446.527167;
Foz;93161;63166;ES1120013.0321;UA220;1.23577706;UA200;3446.527167;93230.0;ES1120013.0321;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;3446.527167;
Foz;93162;63166;ES1120013.0321;UA220;1.23577706;UA200;3446.527167;93228.0;ES1120013.0321;5;P;3260;3260;;Ríos dos pisos basal a montano;3446.527167;
Foz;93224;62849;ES1120013.0343;UA631;0.593571697;UA600;413.83184;93292.0;ES1120013.0343;1;S;4030;4030;;Queirogais secos europeos;413.83184;
Foz;93225;62849;ES1120013.0343;UA631;0.593571697;UA600;413.83184;93293.0;ES1120013.0343;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;413.83184;
Foz;93226;62849;ES1120013.0343;UA631;0.593571697;UA600;413.83184;93294.0;ES1120013.0343;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;413.83184;
Foz;93342;63159;ES1120013.0385;UA220;3.390286426;UA200;8239.06968;93410.0;ES1120013.0385;5;P;3260;3260;;Ríos dos pisos basal a montano;8239.06968;
Foz;93343;63159;ES1120013.0385;UA220;3.390286426;UA200;8239.06968;93411.0;ES1120013.0385;1;V;3270;3270;;Ríos de ribeiras lamacentas (Chenopodion rubri p.p. e de Bidention p.p.);8239.06968;
Foz;93344;63159;ES1120013.0385;UA220;3.390286426;UA200;8239.06968;93412.0;ES1120013.0385;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;8239.06968;
Foz;93345;63159;ES1120013.0385;UA220;3.390286426;UA200;8239.06968;93413.0;ES1120013.0385;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;8239.06968;
