concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Outes;26828;23958;ES1110011.0418;UA220;28.90193989;UA200;17739.69071;26897.0;ES1110011.0418;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;17739.69071;
Outes;26829;23958;ES1110011.0418;UA220;28.90193989;UA200;17739.69071;26896.0;ES1110011.0418;5;P;3260;3260;;Ríos dos pisos basal a montano;17739.69071;
