concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Silleda;182418;104780;ES1140001.1828;UA420;3.934027621;UA400;1059.251244;182498.0;ES1140001.1828;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1059.251244;
Silleda;182419;104780;ES1140001.1828;UA420;3.934027621;UA400;1059.251244;182499.0;ES1140001.1828;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1059.251244;
Silleda;182420;104780;ES1140001.1828;UA420;3.934027621;UA400;1059.251244;182494.0;ES1140001.1828;1;S;3260;3260;;Ríos dos pisos basal a montano;1059.251244;
Silleda;182421;104780;ES1140001.1828;UA420;3.934027621;UA400;1059.251244;182496.0;ES1140001.1828;1;S;4030;4030;;Queirogais secos europeos;1059.251244;
Silleda;182422;104780;ES1140001.1828;UA420;3.934027621;UA400;1059.251244;182495.0;ES1140001.1828;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1059.251244;
Silleda;195076;116843;ES1140008.0003;UA220;0.137148373;UA200;694.6303864;195085.0;ES1140008.0003;5;P;3260;3260;;Ríos dos pisos basal a montano;694.6303864;
Silleda;195077;116843;ES1140008.0003;UA220;0.137148373;UA200;694.6303864;195086.0;ES1140008.0003;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;694.6303864;
Silleda;195078;116843;ES1140008.0003;UA220;0.137148373;UA200;694.6303864;195087.0;ES1140008.0003;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;694.6303864;
Silleda;195514;117367;ES1140008.0456;UA532;3.87069542;UA500;869.4945736;195528.0;ES1140008.0456;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;869.4945736;
Silleda;195515;117367;ES1140008.0456;UA532;3.87069542;UA500;869.4945736;195523.0;ES1140008.0456;1;S;3260;3260;;Ríos dos pisos basal a montano;869.4945736;
Silleda;195516;117367;ES1140008.0456;UA532;3.87069542;UA500;869.4945736;195524.0;ES1140008.0456;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;869.4945736;
Silleda;195517;117367;ES1140008.0456;UA532;3.87069542;UA500;869.4945736;195525.0;ES1140008.0456;1;S;6410;6410;;Prados con Molinia;869.4945736;
Silleda;195518;117367;ES1140008.0456;UA532;3.87069542;UA500;869.4945736;195526.0;ES1140008.0456;1;S;4030;4030;;Queirogais secos europeos;869.4945736;
Silleda;195519;117367;ES1140008.0456;UA532;3.87069542;UA500;869.4945736;195527.0;ES1140008.0456;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;869.4945736;
Silleda;196212;116716;ES1140008.0686;UA320;9.257784377;UA300;1777.785169;196224.0;ES1140008.0686;1;V;4030;4030;;Queirogais secos europeos;1777.785169;
Silleda;196213;116716;ES1140008.0686;UA320;9.257784377;UA300;1777.785169;196225.0;ES1140008.0686;1;V;4030;4030;;Queirogais secos europeos;1777.785169;
Silleda;196214;116716;ES1140008.0686;UA320;9.257784377;UA300;1777.785169;196221.0;ES1140008.0686;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1777.785169;
Silleda;196215;116716;ES1140008.0686;UA320;9.257784377;UA300;1777.785169;196222.0;ES1140008.0686;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1777.785169;
Silleda;196216;116716;ES1140008.0686;UA320;9.257784377;UA300;1777.785169;196223.0;ES1140008.0686;4;V;4030;4030;;Queirogais secos europeos;1777.785169;
Silleda;196217;116716;ES1140008.0686;UA320;9.257784377;UA300;1777.785169;196226.0;ES1140008.0686;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1777.785169;
Silleda;196227;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196240.0;ES1140008.0689;1;V;4030;4030;;Queirogais secos europeos;1892.081535;
Silleda;196228;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196241.0;ES1140008.0689;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1892.081535;
Silleda;196229;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196242.0;ES1140008.0689;1;S;6410;6410;;Prados con Molinia;1892.081535;
Silleda;196230;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196238.0;ES1140008.0689;5;V;4030;4030;;Queirogais secos europeos;1892.081535;
Silleda;196231;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196236.0;ES1140008.0689;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1892.081535;
Silleda;196232;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196237.0;ES1140008.0689;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1892.081535;
Silleda;196233;116706;ES1140008.0689;UA320;5.859591135;UA300;1892.081535;196239.0;ES1140008.0689;1;V;4030;4030;;Queirogais secos europeos;1892.081535;
Silleda;196391;116905;ES1140008.0729;UA320;4.526757409;UA300;1517.848627;196405.0;ES1140008.0729;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1517.848627;
Silleda;196392;116905;ES1140008.0729;UA320;4.526757409;UA300;1517.848627;196400.0;ES1140008.0729;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1517.848627;
Silleda;196393;116905;ES1140008.0729;UA320;4.526757409;UA300;1517.848627;196401.0;ES1140008.0729;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1517.848627;
Silleda;196394;116905;ES1140008.0729;UA320;4.526757409;UA300;1517.848627;196402.0;ES1140008.0729;5;V;4030;4030;;Queirogais secos europeos;1517.848627;
Silleda;196395;116905;ES1140008.0729;UA320;4.526757409;UA300;1517.848627;196403.0;ES1140008.0729;1;V;4030;4030;;Queirogais secos europeos;1517.848627;
Silleda;196396;116905;ES1140008.0729;UA320;4.526757409;UA300;1517.848627;196404.0;ES1140008.0729;1;V;4030;4030;;Queirogais secos europeos;1517.848627;
Silleda;196454;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196468.0;ES1140008.0744;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2522.546875;
Silleda;196455;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196467.0;ES1140008.0744;1;V;4030;4030;;Queirogais secos europeos;2522.546875;
Silleda;196456;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196466.0;ES1140008.0744;1;V;4030;4030;;Queirogais secos europeos;2522.546875;
Silleda;196457;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196465.0;ES1140008.0744;4;V;4030;4030;;Queirogais secos europeos;2522.546875;
Silleda;196458;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196463.0;ES1140008.0744;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2522.546875;
Silleda;196459;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196469.0;ES1140008.0744;1;S;3260;3260;;Ríos dos pisos basal a montano;2522.546875;
Silleda;196460;116502;ES1140008.0744;UA320;16.56307231;UA300;2522.546875;196464.0;ES1140008.0744;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;2522.546875;
Silleda;196524;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196534.0;ES1140008.0763;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;2042.914288;
Silleda;196525;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196539.0;ES1140008.0763;1;S;3260;3260;;Ríos dos pisos basal a montano;2042.914288;
Silleda;196526;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196540.0;ES1140008.0763;1;S;6410;6410;;Prados con Molinia;2042.914288;
Silleda;196527;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196538.0;ES1140008.0763;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2042.914288;
Silleda;196528;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196535.0;ES1140008.0763;5;V;4030;4030;;Queirogais secos europeos;2042.914288;
Silleda;196529;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196533.0;ES1140008.0763;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2042.914288;
Silleda;196530;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196536.0;ES1140008.0763;1;V;4030;4030;;Queirogais secos europeos;2042.914288;
Silleda;196531;117043;ES1140008.0763;UA320;11.5560115;UA300;2042.914288;196537.0;ES1140008.0763;1;V;4030;4030;;Queirogais secos europeos;2042.914288;
Silleda;196828;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196839.0;ES1140008.0835;1;S;3260;3260;;Ríos dos pisos basal a montano;888.5842001;
Silleda;196829;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196843.0;ES1140008.0835;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;888.5842001;
Silleda;196830;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196842.0;ES1140008.0835;1;S;4030;4030;;Queirogais secos europeos;888.5842001;
Silleda;196831;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196844.0;ES1140008.0835;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;888.5842001;
Silleda;196832;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196840.0;ES1140008.0835;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;888.5842001;
Silleda;196833;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196838.0;ES1140008.0835;2;V;6510;6510;;Prados de sega de baixa altitude;888.5842001;
Silleda;196834;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196837.0;ES1140008.0835;2;V;6510;6510;;Prados de sega de baixa altitude;888.5842001;
Silleda;196835;117449;ES1140008.0835;UA532;3.553902392;UA500;888.5842001;196841.0;ES1140008.0835;1;S;6410;6410;;Prados con Molinia;888.5842001;
Silleda;196868;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196879.0;ES1140008.0855;1;V;6510;6510;;Prados de sega de baixa altitude;2126.552617;
Silleda;196869;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196887.0;ES1140008.0855;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2126.552617;
Silleda;196870;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196886.0;ES1140008.0855;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;2126.552617;
Silleda;196871;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196885.0;ES1140008.0855;1;S;4030;4030;;Queirogais secos europeos;2126.552617;
Silleda;196872;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196884.0;ES1140008.0855;1;S;6410;6410;;Prados con Molinia;2126.552617;
Silleda;196873;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196883.0;ES1140008.0855;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2126.552617;
Silleda;196874;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196882.0;ES1140008.0855;1;S;3260;3260;;Ríos dos pisos basal a montano;2126.552617;
Silleda;196875;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196880.0;ES1140008.0855;1;V;6510;6510;;Prados de sega de baixa altitude;2126.552617;
Silleda;196876;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196878.0;ES1140008.0855;1;V;6510;6510;;Prados de sega de baixa altitude;2126.552617;
Silleda;196877;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196877.0;ES1140008.0855;1;V;6510;6510;;Prados de sega de baixa altitude;2126.552617;
Silleda;196878;117354;ES1140008.0855;UA531;10.44916448;UA500;2126.552617;196881.0;ES1140008.0855;1;V;6510;6510;;Prados de sega de baixa altitude;2126.552617;
Silleda;196879;117355;ES1140008.0857;UA532;0.88007417;UA500;581.8800125;196891.0;ES1140008.0857;1;S;6410;6410;;Prados con Molinia;581.8800125;
