concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Cerdido;1;1797;1033;ES1110001.0870;UA531;33.7927474752;UA500;6140.89308671;1865;ES1110001.0870;3;V;6510;6510;;Prados de sega de baixa altitude;6140.89308671
Cerdido;1;1798;1033;ES1110001.0870;UA531;33.7927474752;UA500;6140.89308671;1866;ES1110001.0870;1;V;6510;6510;;Prados de sega de baixa altitude;6140.89308671
Cerdido;1;1799;1033;ES1110001.0870;UA531;33.7927474752;UA500;6140.89308671;1867;ES1110001.0870;1;S;3260;3260;;Ríos dos pisos basal a montano;6140.89308671
