concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Camariñas;2;12814;12219;ES1110005.0998;UA320;31.7072859133;UA300;5172.46585135;12885;ES1110005.0998;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;5172.46585135
Camariñas;2;12815;12219;ES1110005.0998;UA320;31.7072859133;UA300;5172.46585135;12886;ES1110005.0998;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;5172.46585135
Camariñas;2;12816;12219;ES1110005.0998;UA320;31.7072859133;UA300;5172.46585135;12883;ES1110005.0998;1;V;8310;8310;;Covas non explotadas polo turismo;5172.46585135
Camariñas;2;12817;12219;ES1110005.0998;UA320;31.7072859133;UA300;5172.46585135;12881;ES1110005.0998;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;5172.46585135
Camariñas;2;12818;12219;ES1110005.0998;UA320;31.7072859133;UA300;5172.46585135;12882;ES1110005.0998;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;5172.46585135
Camariñas;3;12948;12247;ES1110005.1026;UA320;67.0205347405;UA300;10639.9488625;13017;ES1110005.1026;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;10639.9488625
Camariñas;3;12949;12247;ES1110005.1026;UA320;67.0205347405;UA300;10639.9488625;13023;ES1110005.1026;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;10639.9488625
Camariñas;3;12950;12247;ES1110005.1026;UA320;67.0205347405;UA300;10639.9488625;13022;ES1110005.1026;1;S;3260;3260;;Ríos dos pisos basal a montano;10639.9488625
Camariñas;3;12951;12247;ES1110005.1026;UA320;67.0205347405;UA300;10639.9488625;13021;ES1110005.1026;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;10639.9488625
Camariñas;3;12952;12247;ES1110005.1026;UA320;67.0205347405;UA300;10639.9488625;13020;ES1110005.1026;3;V;4030;4030;;Queirogais secos europeos;10639.9488625
Camariñas;3;12953;12247;ES1110005.1026;UA320;67.0205347405;UA300;10639.9488625;13018;ES1110005.1026;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;10639.9488625
Camariñas;3;12954;12247;ES1110005.1026;UA320;67.0205347405;UA300;10639.9488625;13016;ES1110005.1026;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;10639.9488625
Camariñas;3;12955;12247;ES1110005.1026;UA320;67.0205347405;UA300;10639.9488625;13019;ES1110005.1026;1;V;8310;8310;;Covas non explotadas polo turismo;10639.9488625
Camariñas;1;13022;12260;ES1110005.1039;UA320;5.75100156249;UA300;1423.17061748;13094;ES1110005.1039;1;V;4030;4030;;Queirogais secos europeos;1423.17061748
Camariñas;1;13023;12260;ES1110005.1039;UA320;5.75100156249;UA300;1423.17061748;13090;ES1110005.1039;5;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1423.17061748
Camariñas;1;13024;12260;ES1110005.1039;UA320;5.75100156249;UA300;1423.17061748;13095;ES1110005.1039;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1423.17061748
Camariñas;1;13025;12260;ES1110005.1039;UA320;5.75100156249;UA300;1423.17061748;13096;ES1110005.1039;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1423.17061748
Camariñas;1;13026;12260;ES1110005.1039;UA320;5.75100156249;UA300;1423.17061748;13091;ES1110005.1039;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;1423.17061748
Camariñas;1;13027;12260;ES1110005.1039;UA320;5.75100156249;UA300;1423.17061748;13092;ES1110005.1039;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1423.17061748
Camariñas;1;13028;12260;ES1110005.1039;UA320;5.75100156249;UA300;1423.17061748;13093;ES1110005.1039;1;V;8310;8310;;Covas non explotadas polo turismo;1423.17061748
Camariñas;2;13096;12276;ES1110005.1055;UA320;103.079589844;UA300;10852.849039;13165;ES1110005.1055;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;10852.849039
Camariñas;2;13097;12276;ES1110005.1055;UA320;103.079589844;UA300;10852.849039;13172;ES1110005.1055;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;10852.849039
Camariñas;2;13098;12276;ES1110005.1055;UA320;103.079589844;UA300;10852.849039;13171;ES1110005.1055;1;S;3260;3260;;Ríos dos pisos basal a montano;10852.849039
Camariñas;2;13099;12276;ES1110005.1055;UA320;103.079589844;UA300;10852.849039;13170;ES1110005.1055;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;10852.849039
Camariñas;2;13100;12276;ES1110005.1055;UA320;103.079589844;UA300;10852.849039;13169;ES1110005.1055;1;V;4030;4030;;Queirogais secos europeos;10852.849039
Camariñas;2;13101;12276;ES1110005.1055;UA320;103.079589844;UA300;10852.849039;13168;ES1110005.1055;1;V;4030;4030;;Queirogais secos europeos;10852.849039
Camariñas;2;13102;12276;ES1110005.1055;UA320;103.079589844;UA300;10852.849039;13166;ES1110005.1055;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;10852.849039
Camariñas;2;13103;12276;ES1110005.1055;UA320;103.079589844;UA300;10852.849039;13173;ES1110005.1055;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;10852.849039
Camariñas;2;13104;12276;ES1110005.1055;UA320;103.079589844;UA300;10852.849039;13164;ES1110005.1055;5;V;8230;8230;;Rochedos silíceos con vexetación pioneira;10852.849039
Camariñas;2;13105;12276;ES1110005.1055;UA320;103.079589844;UA300;10852.849039;13167;ES1110005.1055;1;V;8310;8310;;Covas non explotadas polo turismo;10852.849039
Camariñas;4;13136;12283;ES1110005.1062;UA162;58.0620633952;UA100;8334.41018116;13207;ES1110005.1062;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;8334.41018116
Camariñas;4;13137;12283;ES1110005.1062;UA162;58.0620633952;UA100;8334.41018116;13210;ES1110005.1062;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;8334.41018116
Camariñas;4;13138;12283;ES1110005.1062;UA162;58.0620633952;UA100;8334.41018116;13208;ES1110005.1062;1;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;8334.41018116
Camariñas;4;13139;12283;ES1110005.1062;UA162;58.0620633952;UA100;8334.41018116;13205;ES1110005.1062;5;V;8230;8230;;Rochedos silíceos con vexetación pioneira;8334.41018116
Camariñas;4;13140;12283;ES1110005.1062;UA162;58.0620633952;UA100;8334.41018116;13204;ES1110005.1062;5;P;4030;4030;;Queirogais secos europeos;8334.41018116
Camariñas;4;13141;12283;ES1110005.1062;UA162;58.0620633952;UA100;8334.41018116;13209;ES1110005.1062;1;V;4030;4030;;Queirogais secos europeos;8334.41018116
Camariñas;4;13142;12283;ES1110005.1062;UA162;58.0620633952;UA100;8334.41018116;13206;ES1110005.1062;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;8334.41018116
Camariñas;1;14784;12836;ES1110005.1653;UA630;87.4442685909;UA600;11587.5247643;14852;ES1110005.1653;2;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;11587.5247643
Camariñas;1;14785;12836;ES1110005.1653;UA630;87.4442685909;UA600;11587.5247643;14853;ES1110005.1653;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;11587.5247643
Camariñas;15;15785;14080;ES1110005.2955;UA320;449.594105938;UA300;86123.6234006;15853;ES1110005.2955;2;V;8230;8230;;Rochedos silíceos con vexetación pioneira;86123.6234006
Camariñas;15;15786;14080;ES1110005.2955;UA320;449.594105938;UA300;86123.6234006;15854;ES1110005.2955;4;V;4030;4030;;Queirogais secos europeos;86123.6234006
Camariñas;15;15787;14080;ES1110005.2955;UA320;449.594105938;UA300;86123.6234006;15855;ES1110005.2955;2;V;4030;4030;;Queirogais secos europeos;86123.6234006
Camariñas;15;15788;14080;ES1110005.2955;UA320;449.594105938;UA300;86123.6234006;15856;ES1110005.2955;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;86123.6234006
Camariñas;15;15789;14080;ES1110005.2955;UA320;449.594105938;UA300;86123.6234006;15857;ES1110005.2955;1;S;3260;3260;;Ríos dos pisos basal a montano;86123.6234006
Camariñas;15;15790;14080;ES1110005.2955;UA320;449.594105938;UA300;86123.6234006;15858;ES1110005.2955;1;S;7110*;7110;X;Turbeiras altas activas;86123.6234006
Camariñas;15;15791;14080;ES1110005.2955;UA320;449.594105938;UA300;86123.6234006;15859;ES1110005.2955;3;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;86123.6234006
Camariñas;1;15799;14082;ES1110005.2957;UA162;80.4663580978;UA100;17224.0784487;15872;ES1110005.2957;4;V;4030;4030;;Queirogais secos europeos;17224.0784487
Camariñas;1;15800;14082;ES1110005.2957;UA162;80.4663580978;UA100;17224.0784487;15867;ES1110005.2957;5;P;4030;4030;;Queirogais secos europeos;17224.0784487
Camariñas;1;15801;14082;ES1110005.2957;UA162;80.4663580978;UA100;17224.0784487;15873;ES1110005.2957;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;17224.0784487
Camariñas;1;15802;14082;ES1110005.2957;UA162;80.4663580978;UA100;17224.0784487;15871;ES1110005.2957;1;V;4030;4030;;Queirogais secos europeos;17224.0784487
Camariñas;1;15803;14082;ES1110005.2957;UA162;80.4663580978;UA100;17224.0784487;15870;ES1110005.2957;2;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;17224.0784487
Camariñas;1;15804;14082;ES1110005.2957;UA162;80.4663580978;UA100;17224.0784487;15869;ES1110005.2957;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;17224.0784487
Camariñas;1;15805;14082;ES1110005.2957;UA162;80.4663580978;UA100;17224.0784487;15868;ES1110005.2957;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;17224.0784487
Camariñas;8;16201;14834;ES1110005.3794;UA154;216.714624531;UA100;29206.1731067;16270;ES1110005.3794;1;V;2260;2260;;Dunas con vexetación esclerófila do Cisto-Lavanduletalia;29206.1731067
Camariñas;8;16202;14834;ES1110005.3794;UA154;216.714624531;UA100;29206.1731067;16271;ES1110005.3794;2;V;4030;4030;;Queirogais secos europeos;29206.1731067
Camariñas;8;16203;14834;ES1110005.3794;UA154;216.714624531;UA100;29206.1731067;16272;ES1110005.3794;2;V;4030;4030;;Queirogais secos europeos;29206.1731067
Camariñas;8;16204;14834;ES1110005.3794;UA154;216.714624531;UA100;29206.1731067;16273;ES1110005.3794;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;29206.1731067
Camariñas;8;16205;14834;ES1110005.3794;UA154;216.714624531;UA100;29206.1731067;16274;ES1110005.3794;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;29206.1731067
Camariñas;8;16206;14834;ES1110005.3794;UA154;216.714624531;UA100;29206.1731067;16275;ES1110005.3794;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;29206.1731067
Camariñas;8;16207;14834;ES1110005.3794;UA154;216.714624531;UA100;29206.1731067;16269;ES1110005.3794;4;V;2150*;2150;X;Dunas fixas descalcificadas atlánticas (Calluno-Ulicetea);29206.1731067
