concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Toques;12;31492;26747;ES1110014.0806;UA310;819.533162168;UA300;54528.4293608;31560;ES1110014.0806;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;54528.4293608
Toques;5;31967;26746;ES1110014.1098;UA630;53.2893482196;UA600;4221.54888405;32035;ES1110014.1098;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;4221.54888405
Toques;20;31975;26756;ES1110014.1105;UA310;495.546856406;UA300;21148.1389952;32047;ES1110014.1105;1;S;7110*;7110;X;Turbeiras altas activas;21148.1389952
Toques;20;31976;26756;ES1110014.1105;UA310;495.546856406;UA300;21148.1389952;32046;ES1110014.1105;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;21148.1389952
Toques;20;31977;26756;ES1110014.1105;UA310;495.546856406;UA300;21148.1389952;32049;ES1110014.1105;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;21148.1389952
Toques;20;31978;26756;ES1110014.1105;UA310;495.546856406;UA300;21148.1389952;32045;ES1110014.1105;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;21148.1389952
Toques;20;31979;26756;ES1110014.1105;UA310;495.546856406;UA300;21148.1389952;32044;ES1110014.1105;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;21148.1389952
Toques;20;31980;26756;ES1110014.1105;UA310;495.546856406;UA300;21148.1389952;32043;ES1110014.1105;5;P;4030;4030;;Queirogais secos europeos;21148.1389952
Toques;20;31981;26756;ES1110014.1105;UA310;495.546856406;UA300;21148.1389952;32048;ES1110014.1105;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;21148.1389952
Toques;2;32130;26893;ES1110014.1197;UA320;7.90239326791;UA300;1787.74899729;32203;ES1110014.1197;1;S;6410;6410;;Prados con Molinia;1787.74899729
Toques;2;32131;26893;ES1110014.1197;UA320;7.90239326791;UA300;1787.74899729;32198;ES1110014.1197;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1787.74899729
Toques;2;32132;26893;ES1110014.1197;UA320;7.90239326791;UA300;1787.74899729;32199;ES1110014.1197;5;V;4030;4030;;Queirogais secos europeos;1787.74899729
Toques;2;32133;26893;ES1110014.1197;UA320;7.90239326791;UA300;1787.74899729;32200;ES1110014.1197;1;V;4030;4030;;Queirogais secos europeos;1787.74899729
Toques;2;32134;26893;ES1110014.1197;UA320;7.90239326791;UA300;1787.74899729;32201;ES1110014.1197;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1787.74899729
Toques;2;32135;26893;ES1110014.1197;UA320;7.90239326791;UA300;1787.74899729;32202;ES1110014.1197;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1787.74899729
Toques;8;32223;26947;ES1110014.1264;UA531;138.867826805;UA500;11709.4791122;32292;ES1110014.1264;2;V;6510;6510;;Prados de sega de baixa altitude;11709.4791122
Toques;8;32224;26947;ES1110014.1264;UA531;138.867826805;UA500;11709.4791122;32293;ES1110014.1264;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;11709.4791122
Toques;8;32225;26947;ES1110014.1264;UA531;138.867826805;UA500;11709.4791122;32294;ES1110014.1264;2;S;6410;6410;;Prados con Molinia;11709.4791122
Toques;8;32226;26947;ES1110014.1264;UA531;138.867826805;UA500;11709.4791122;32295;ES1110014.1264;2;S;6410;6410;;Prados con Molinia;11709.4791122
Toques;8;32227;26947;ES1110014.1264;UA531;138.867826805;UA500;11709.4791122;32291;ES1110014.1264;2;V;6410;6410;;Prados con Molinia;11709.4791122
