concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Xove;10;88767;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88838;ES1120009.0150;1;V;6230*;6230;X;Formacións herbáceas con Nardus;18487.960716
Xove;10;88768;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88843;ES1120009.0150;1;V;7110*;7110;X;Turbeiras altas activas;18487.960716
Xove;10;88769;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88849;ES1120009.0150;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;18487.960716
Xove;10;88770;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88848;ES1120009.0150;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;18487.960716
Xove;10;88771;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88847;ES1120009.0150;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;18487.960716
Xove;10;88772;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88846;ES1120009.0150;1;S;4030;4030;;Queirogais secos europeos;18487.960716
Xove;10;88773;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88845;ES1120009.0150;1;V;7120;7120;;Turbeiras altas degradadas;18487.960716
Xove;10;88774;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88844;ES1120009.0150;1;V;7140;7140;;Turbeiras de transición e inllós;18487.960716
Xove;10;88775;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88842;ES1120009.0150;1;V;7110*;7110;X;Turbeiras altas activas;18487.960716
Xove;10;88776;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88841;ES1120009.0150;1;V;7110*;7110;X;Turbeiras altas activas;18487.960716
