concello;poligonales;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Pontedeume;POLIGONAL PENA DO CORVO;8239;9131;ES1110003.1825;UA411;148.520925903;UA400;17830.8987151;8308;ES1110003.1825;1.0;V;5230*;5230;X;Matogueiras arborescentes de Laurus nobilis;17830.8987151
Pontedeume;POLIGONAL PENA DO CORVO;8240;9131;ES1110003.1825;UA411;148.520925903;UA400;17830.8987151;8311;ES1110003.1825;1.0;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;17830.8987151
Pontedeume;POLIGONAL PENA DO CORVO;8241;9131;ES1110003.1825;UA411;148.520925903;UA400;17830.8987151;8309;ES1110003.1825;1.0;V;9180*;9180;X;Bosques de encostas, desprendementos e barrancos do Tilio-Acerion;17830.8987151
Pontedeume;POLIGONAL PENA DO CORVO;8242;9131;ES1110003.1825;UA411;148.520925903;UA400;17830.8987151;8307;ES1110003.1825;5.0;V;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;17830.8987151
Pontedeume;POLIGONAL PENA DO CORVO;8243;9131;ES1110003.1825;UA411;148.520925903;UA400;17830.8987151;8310;ES1110003.1825;1.0;S;3260;3260;;Ríos dos pisos basal a montano;17830.8987151
Pontedeume;POLIGONAL PENA DO CORVO;8832;9609;ES1110003.2304;UA220;5.3363343886;UA200;6774.90849428;8900;ES1110003.2304;5.0;P;3260;3260;;Ríos dos pisos basal a montano;6774.90849428
Pontedeume;POLIGONAL PENA DO CORVO;8833;9609;ES1110003.2304;UA220;5.3363343886;UA200;6774.90849428;8901;ES1110003.2304;1.0;V;3270;3270;;Ríos de ribeiras lamacentas (Chenopodion rubri p.p. e de Bidention p.p.);6774.90849428
