concello;poligonales;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Pol;"Poligonal Parque VENTISCA
";83158;53269;ES1120004.0068;UA310;60.5663359374;UA300;4919.28897145;83228;ES1120004.0068;1.0;V;8230;8230;;Rochedos silíceos con vexetación pioneira;4919.28897145
Pol;"Poligonal Parque VENTISCA
";83159;53269;ES1120004.0068;UA310;60.5663359374;UA300;4919.28897145;83229;ES1120004.0068;1.0;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;4919.28897145
Pol;"Poligonal Parque VENTISCA
";83160;53269;ES1120004.0068;UA310;60.5663359374;UA300;4919.28897145;83227;ES1120004.0068;1.0;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;4919.28897145
Pol;"Poligonal Parque VENTISCA
";83161;53269;ES1120004.0068;UA310;60.5663359374;UA300;4919.28897145;83226;ES1120004.0068;5.0;P;4030;4030;;Queirogais secos europeos;4919.28897145
