concello;poligonales;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Cuntis;Poligonal;180200;104189;ES1140001.1059;UA220;20.532142835;UA200;68390.9891159;180277;ES1140001.1059;5.0;P;3260;3260;;Ríos dos pisos basal a montano;68390.9891159
Cuntis;Poligonal;180201;104189;ES1140001.1059;UA220;20.532142835;UA200;68390.9891159;180278;ES1140001.1059;1.0;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;68390.9891159
