concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Ponte Caldelas;14;205038;120587;ES1140014.0753;UA320;980.838303951;UA300;64021.8726577;205052;ES1140014.0753;2;V;4030;4030;;Queirogais secos europeos;64021.8726577
Ponte Caldelas;14;205039;120587;ES1140014.0753;UA320;980.838303951;UA300;64021.8726577;205048;ES1140014.0753;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;64021.8726577
Ponte Caldelas;14;205040;120587;ES1140014.0753;UA320;980.838303951;UA300;64021.8726577;205055;ES1140014.0753;1;S;3260;3260;;Ríos dos pisos basal a montano;64021.8726577
Ponte Caldelas;14;205041;120587;ES1140014.0753;UA320;980.838303951;UA300;64021.8726577;205054;ES1140014.0753;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;64021.8726577
Ponte Caldelas;14;205042;120587;ES1140014.0753;UA320;980.838303951;UA300;64021.8726577;205053;ES1140014.0753;2;V;4030;4030;;Queirogais secos europeos;64021.8726577
Ponte Caldelas;14;205043;120587;ES1140014.0753;UA320;980.838303951;UA300;64021.8726577;205047;ES1140014.0753;3;V;8230;8230;;Rochedos silíceos con vexetación pioneira;64021.8726577
Ponte Caldelas;14;205044;120587;ES1140014.0753;UA320;980.838303951;UA300;64021.8726577;205049;ES1140014.0753;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;64021.8726577
Ponte Caldelas;14;205045;120587;ES1140014.0753;UA320;980.838303951;UA300;64021.8726577;205050;ES1140014.0753;1;V;8310;8310;;Covas non explotadas polo turismo;64021.8726577
Ponte Caldelas;14;205046;120587;ES1140014.0753;UA320;980.838303951;UA300;64021.8726577;205051;ES1140014.0753;3;V;4030;4030;;Queirogais secos europeos;64021.8726577
