concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Dumbría;2;24244;20279;ES1110008.0879;UA320;4.20287468501;UA300;1474.82573881;24312;ES1110008.0879;1;S;7140;7140;;Turbeiras de transición e inllós;1474.82573881
Dumbría;2;24245;20279;ES1110008.0879;UA320;4.20287468501;UA300;1474.82573881;24313;ES1110008.0879;1;S;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;1474.82573881
Dumbría;2;24246;20279;ES1110008.0879;UA320;4.20287468501;UA300;1474.82573881;24314;ES1110008.0879;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1474.82573881
Dumbría;1;24247;20281;ES1110008.0882;UA320;0.5860904625;UA300;346.604731775;24320;ES1110008.0882;1;S;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;346.604731775
Dumbría;1;24248;20281;ES1110008.0882;UA320;0.5860904625;UA300;346.604731775;24321;ES1110008.0882;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;346.604731775
Dumbría;1;24249;20281;ES1110008.0882;UA320;0.5860904625;UA300;346.604731775;24319;ES1110008.0882;1;S;7140;7140;;Turbeiras de transición e inllós;346.604731775
Dumbría;1;24250;20281;ES1110008.0882;UA320;0.5860904625;UA300;346.604731775;24317;ES1110008.0882;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;346.604731775
Dumbría;1;24251;20281;ES1110008.0882;UA320;0.5860904625;UA300;346.604731775;24316;ES1110008.0882;1;V;4030;4030;;Queirogais secos europeos;346.604731775
Dumbría;1;24252;20281;ES1110008.0882;UA320;0.5860904625;UA300;346.604731775;24315;ES1110008.0882;5;V;8230;8230;;Rochedos silíceos con vexetación pioneira;346.604731775
Dumbría;1;24253;20281;ES1110008.0882;UA320;0.5860904625;UA300;346.604731775;24318;ES1110008.0882;1;S;7110*;7110;X;Turbeiras altas activas;346.604731775
Dumbría;1;24254;20282;ES1110008.0883;UA320;3.07574045252;UA300;1320.3862572;24327;ES1110008.0883;1;S;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;1320.3862572
Dumbría;1;24255;20282;ES1110008.0883;UA320;3.07574045252;UA300;1320.3862572;24322;ES1110008.0883;5;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1320.3862572
Dumbría;1;24256;20282;ES1110008.0883;UA320;3.07574045252;UA300;1320.3862572;24328;ES1110008.0883;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1320.3862572
Dumbría;1;24257;20282;ES1110008.0883;UA320;3.07574045252;UA300;1320.3862572;24326;ES1110008.0883;1;S;7140;7140;;Turbeiras de transición e inllós;1320.3862572
Dumbría;1;24258;20282;ES1110008.0883;UA320;3.07574045252;UA300;1320.3862572;24325;ES1110008.0883;1;S;7110*;7110;X;Turbeiras altas activas;1320.3862572
Dumbría;1;24259;20282;ES1110008.0883;UA320;3.07574045252;UA300;1320.3862572;24324;ES1110008.0883;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1320.3862572
Dumbría;1;24260;20282;ES1110008.0883;UA320;3.07574045252;UA300;1320.3862572;24323;ES1110008.0883;1;V;4030;4030;;Queirogais secos europeos;1320.3862572
Dumbría;1;24282;20291;ES1110008.0895;UA320;19.4875173826;UA300;6735.14115146;24351;ES1110008.0895;1;V;4030;4030;;Queirogais secos europeos;6735.14115146
Dumbría;1;24283;20291;ES1110008.0895;UA320;19.4875173826;UA300;6735.14115146;24354;ES1110008.0895;1;S;7140;7140;;Turbeiras de transición e inllós;6735.14115146
