concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Valdoviño;4;5333;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5406;ES1110002.1699;2;V;4030;4030;;Queirogais secos europeos;68312.2748712
Valdoviño;4;5334;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5407;ES1110002.1699;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;68312.2748712
Valdoviño;4;5335;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5405;ES1110002.1699;5;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;68312.2748712
Valdoviño;4;5336;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5404;ES1110002.1699;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;68312.2748712
Valdoviño;4;5337;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5403;ES1110002.1699;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;68312.2748712
Valdoviño;4;5338;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5402;ES1110002.1699;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;68312.2748712
Valdoviño;4;5339;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5401;ES1110002.1699;5;P;4030;4030;;Queirogais secos europeos;68312.2748712
Valdoviño;4;5340;3767;ES1110002.1699;UA162;665.654666556;UA100;68312.2748712;5408;ES1110002.1699;1;V;5230*;5230;X;Matogueiras arborescentes de Laurus nobilis;68312.2748712
