concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Fonsagrada, A;3;85251;56641;ES1120006.1390;UA532;24.6683284195;UA500;4292.3156055;85320;ES1120006.1390;1;S;6410;6410;;Prados con Molinia;4292.3156055
Fonsagrada, A;3;85252;56641;ES1120006.1390;UA532;24.6683284195;UA500;4292.3156055;85319;ES1120006.1390;1;V;6510;6510;;Prados de sega de baixa altitude;4292.3156055
Fonsagrada, A;7;85257;56298;ES1120006.1393;UA310;79.9158312501;UA300;12438.977083;85326;ES1120006.1393;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;12438.977083
Fonsagrada, A;7;85258;56298;ES1120006.1393;UA310;79.9158312501;UA300;12438.977083;85327;ES1120006.1393;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;12438.977083
Fonsagrada, A;7;85259;56298;ES1120006.1393;UA310;79.9158312501;UA300;12438.977083;85325;ES1120006.1393;5;P;4030;4030;;Queirogais secos europeos;12438.977083
Fonsagrada, A;7;85260;56298;ES1120006.1393;UA310;79.9158312501;UA300;12438.977083;85328;ES1120006.1393;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;12438.977083
Fonsagrada, A;4;85265;56911;ES1120006.1398;UA532;683.068414818;UA500;87304.1825315;85335;ES1120006.1398;1;V;6510;6510;;Prados de sega de baixa altitude;87304.1825315
Fonsagrada, A;4;85266;56911;ES1120006.1398;UA532;683.068414818;UA500;87304.1825315;85336;ES1120006.1398;1;S;3260;3260;;Ríos dos pisos basal a montano;87304.1825315
Fonsagrada, A;4;85267;56911;ES1120006.1398;UA532;683.068414818;UA500;87304.1825315;85333;ES1120006.1398;2;V;6510;6510;;Prados de sega de baixa altitude;87304.1825315
Fonsagrada, A;4;85268;56911;ES1120006.1398;UA532;683.068414818;UA500;87304.1825315;85334;ES1120006.1398;1;V;6410;6410;;Prados con Molinia;87304.1825315
Fonsagrada, A;4;85269;56911;ES1120006.1398;UA532;683.068414818;UA500;87304.1825315;85337;ES1120006.1398;1;S;6410;6410;;Prados con Molinia;87304.1825315
Fonsagrada, A;1;85505;56452;ES1120006.1577;UA532;118.899134021;UA500;16386.7874167;85577;ES1120006.1577;1;S;6410;6410;;Prados con Molinia;16386.7874167
Fonsagrada, A;1;85506;56452;ES1120006.1577;UA532;118.899134021;UA500;16386.7874167;85573;ES1120006.1577;2;V;6510;6510;;Prados de sega de baixa altitude;16386.7874167
Fonsagrada, A;1;85507;56452;ES1120006.1577;UA532;118.899134021;UA500;16386.7874167;85574;ES1120006.1577;1;V;6410;6410;;Prados con Molinia;16386.7874167
Fonsagrada, A;1;85508;56452;ES1120006.1577;UA532;118.899134021;UA500;16386.7874167;85575;ES1120006.1577;1;V;6510;6510;;Prados de sega de baixa altitude;16386.7874167
Fonsagrada, A;1;85509;56452;ES1120006.1577;UA532;118.899134021;UA500;16386.7874167;85576;ES1120006.1577;1;S;3260;3260;;Ríos dos pisos basal a montano;16386.7874167
Fonsagrada, A;8;85520;56689;ES1120006.1584;UA532;486.718782324;UA500;75663.5383546;85588;ES1120006.1584;2;V;6510;6510;;Prados de sega de baixa altitude;75663.5383546
Fonsagrada, A;8;85521;56689;ES1120006.1584;UA532;486.718782324;UA500;75663.5383546;85589;ES1120006.1584;1;V;6410;6410;;Prados con Molinia;75663.5383546
Fonsagrada, A;8;85522;56689;ES1120006.1584;UA532;486.718782324;UA500;75663.5383546;85590;ES1120006.1584;1;V;6510;6510;;Prados de sega de baixa altitude;75663.5383546
Fonsagrada, A;8;85523;56689;ES1120006.1584;UA532;486.718782324;UA500;75663.5383546;85591;ES1120006.1584;1;S;3260;3260;;Ríos dos pisos basal a montano;75663.5383546
Fonsagrada, A;8;85524;56689;ES1120006.1584;UA532;486.718782324;UA500;75663.5383546;85592;ES1120006.1584;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;75663.5383546
Fonsagrada, A;8;85525;56689;ES1120006.1584;UA532;486.718782324;UA500;75663.5383546;85593;ES1120006.1584;1;S;6410;6410;;Prados con Molinia;75663.5383546
Fonsagrada, A;1;85528;56468;ES1120006.1595;UA532;244.254912054;UA500;25886.4796129;85597;ES1120006.1595;1;V;6410;6410;;Prados con Molinia;25886.4796129
Fonsagrada, A;1;85529;56468;ES1120006.1595;UA532;244.254912054;UA500;25886.4796129;85598;ES1120006.1595;1;V;6510;6510;;Prados de sega de baixa altitude;25886.4796129
Fonsagrada, A;1;85530;56468;ES1120006.1595;UA532;244.254912054;UA500;25886.4796129;85599;ES1120006.1595;1;S;3260;3260;;Ríos dos pisos basal a montano;25886.4796129
Fonsagrada, A;1;85531;56468;ES1120006.1595;UA532;244.254912054;UA500;25886.4796129;85600;ES1120006.1595;1;S;6410;6410;;Prados con Molinia;25886.4796129
Fonsagrada, A;1;85532;56468;ES1120006.1595;UA532;244.254912054;UA500;25886.4796129;85596;ES1120006.1595;2;V;6510;6510;;Prados de sega de baixa altitude;25886.4796129
Fonsagrada, A;16;85995;56895;ES1120006.1766;UA310;314.014777852;UA300;37956.10688;86063;ES1120006.1766;5;P;4030;4030;;Queirogais secos europeos;37956.10688
Fonsagrada, A;16;85996;56895;ES1120006.1766;UA310;314.014777852;UA300;37956.10688;86064;ES1120006.1766;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;37956.10688
Fonsagrada, A;16;85997;56895;ES1120006.1766;UA310;314.014777852;UA300;37956.10688;86065;ES1120006.1766;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;37956.10688
Fonsagrada, A;16;85998;56895;ES1120006.1766;UA310;314.014777852;UA300;37956.10688;86066;ES1120006.1766;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;37956.10688
Fonsagrada, A;16;85999;56895;ES1120006.1766;UA310;314.014777852;UA300;37956.10688;86067;ES1120006.1766;1;S;3260;3260;;Ríos dos pisos basal a montano;37956.10688
Fonsagrada, A;16;86000;56895;ES1120006.1766;UA310;314.014777852;UA300;37956.10688;86068;ES1120006.1766;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;37956.10688
Fonsagrada, A;16;86001;56895;ES1120006.1766;UA310;314.014777852;UA300;37956.10688;86069;ES1120006.1766;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;37956.10688
